table,column,dataset_id,predicted_semantic_type
MLB_1,column_45,MLB_1+column_45,year
MLB_1,column_0,MLB_1+column_0,AB
MLB_1,column_12,MLB_1+column_12,HR
MLB_1,column_29,MLB_1+column_29,TB
MLB_1,column_30,MLB_1+column_30,X1B
MLB_10,column_37,MLB_10+column_37,year
MLB_10,column_0,MLB_10+column_0,AB
MLB_10,column_8,MLB_10+column_8,GIDP
MLB_10,column_10,MLB_10+column_10,SO
MLB_10,column_24,MLB_10+column_24,X1B
MLB_11,column_37,MLB_11+column_37,year
MLB_11,column_10,MLB_11+column_10,SO
MLB_12,column_45,MLB_12+column_45,year
MLB_12,column_0,MLB_12+column_0,AB
MLB_12,column_12,MLB_12+column_12,HR
MLB_12,column_29,MLB_12+column_29,TB
MLB_12,column_30,MLB_12+column_30,X1B
MLB_12,column_31,MLB_12+column_31,X2B
MLB_13,column_45,MLB_13+column_45,year
MLB_13,column_12,MLB_13+column_12,HR
MLB_13,column_24,MLB_13+column_24,SH
MLB_13,column_30,MLB_13+column_30,X1B
MLB_13,column_31,MLB_13+column_31,X2B
MLB_14,column_45,MLB_14+column_45,year
MLB_14,column_0,MLB_14+column_0,AB
MLB_14,column_24,MLB_14+column_24,SH
MLB_14,column_31,MLB_14+column_31,X2B
MLB_15,column_9,MLB_15+column_9,CS
MLB_15,column_20,MLB_15+column_20,CS
MLB_16,column_9,MLB_16+column_9,CS
MLB_16,column_20,MLB_16+column_20,CS
MLB_16,column_47,MLB_16+column_47,TB
MLB_17,column_9,MLB_17+column_9,CS
MLB_17,column_20,MLB_17+column_20,CS
MLB_17,column_47,MLB_17+column_47,TB
MLB_18,column_20,MLB_18+column_20,CS
MLB_18,column_47,MLB_18+column_47,TB
MLB_19,column_58,MLB_19+column_58,year
MLB_2,column_22,MLB_2+column_22,year
MLB_20,column_58,MLB_20+column_58,year
MLB_20,column_32,MLB_20+column_32,SF
MLB_20,column_42,MLB_20+column_42,TB
MLB_21,column_58,MLB_21+column_58,year
MLB_21,column_32,MLB_21+column_32,SF
MLB_21,column_42,MLB_21+column_42,TB
MLB_22,column_4,MLB_22+column_4,BB
MLB_23,column_58,MLB_23+column_58,year
MLB_24,column_58,MLB_24+column_58,year
MLB_24,column_4,MLB_24+column_4,BB
MLB_24,column_19,MLB_24+column_19,HBP
MLB_24,column_37,MLB_24+column_37,SO
MLB_25,column_58,MLB_25+column_58,year
MLB_25,column_18,MLB_25+column_18,GIDP
MLB_25,column_32,MLB_25+column_32,SF
MLB_25,column_33,MLB_25+column_33,SH
MLB_25,column_46,MLB_25+column_46,X3B
MLB_26,column_58,MLB_26+column_58,year
MLB_26,column_46,MLB_26+column_46,X3B
MLB_26,column_48,MLB_26+column_48,iBB
MLB_27,column_58,MLB_27+column_58,year
MLB_27,column_18,MLB_27+column_18,GIDP
MLB_27,column_33,MLB_27+column_33,SH
MLB_27,column_46,MLB_27+column_46,X3B
MLB_28,column_58,MLB_28+column_58,year
MLB_28,column_18,MLB_28+column_18,GIDP
MLB_28,column_32,MLB_28+column_32,SF
MLB_28,column_46,MLB_28+column_46,X3B
MLB_28,column_48,MLB_28+column_48,iBB
MLB_29,column_58,MLB_29+column_58,year
MLB_29,column_18,MLB_29+column_18,GIDP
MLB_29,column_33,MLB_29+column_33,SH
MLB_29,column_46,MLB_29+column_46,X3B
MLB_29,column_48,MLB_29+column_48,iBB
MLB_3,column_22,MLB_3+column_22,year
MLB_30,column_58,MLB_30+column_58,year
MLB_30,column_18,MLB_30+column_18,GIDP
MLB_30,column_32,MLB_30+column_32,SF
MLB_30,column_33,MLB_30+column_33,SH
MLB_30,column_48,MLB_30+column_48,iBB
MLB_31,column_0,MLB_31+column_0,AB
MLB_31,column_37,MLB_31+column_37,SO
MLB_31,column_42,MLB_31+column_42,TB
MLB_31,column_44,MLB_31+column_44,X1B
MLB_31,column_46,MLB_31+column_46,X3B
MLB_32,column_20,MLB_32+column_20,H
MLB_32,column_37,MLB_32+column_37,SO
MLB_32,column_42,MLB_32+column_42,TB
MLB_32,column_45,MLB_32+column_45,X2B
MLB_32,column_46,MLB_32+column_46,X3B
MLB_32,column_48,MLB_32+column_48,iBB
MLB_33,column_0,MLB_33+column_0,AB
MLB_33,column_4,MLB_33+column_4,BB
MLB_33,column_20,MLB_33+column_20,H
MLB_33,column_37,MLB_33+column_37,SO
MLB_33,column_44,MLB_33+column_44,X1B
MLB_33,column_45,MLB_33+column_45,X2B
MLB_33,column_46,MLB_33+column_46,X3B
MLB_33,column_48,MLB_33+column_48,iBB
MLB_34,column_57,MLB_34+column_57,year
MLB_34,column_4,MLB_34+column_4,BB
MLB_34,column_20,MLB_34+column_20,H
MLB_34,column_37,MLB_34+column_37,SO
MLB_34,column_42,MLB_34+column_42,TB
MLB_34,column_45,MLB_34+column_45,X2B
MLB_35,column_57,MLB_35+column_57,year
MLB_35,column_0,MLB_35+column_0,AB
MLB_35,column_20,MLB_35+column_20,H
MLB_35,column_42,MLB_35+column_42,TB
MLB_35,column_46,MLB_35+column_46,X3B
MLB_35,column_48,MLB_35+column_48,iBB
MLB_36,column_57,MLB_36+column_57,year
MLB_36,column_4,MLB_36+column_4,BB
MLB_36,column_20,MLB_36+column_20,H
MLB_36,column_37,MLB_36+column_37,SO
MLB_36,column_42,MLB_36+column_42,TB
MLB_36,column_44,MLB_36+column_44,X1B
MLB_36,column_45,MLB_36+column_45,X2B
MLB_36,column_46,MLB_36+column_46,X3B
MLB_36,column_48,MLB_36+column_48,iBB
MLB_37,column_57,MLB_37+column_57,year
MLB_37,column_0,MLB_37+column_0,AB
MLB_37,column_4,MLB_37+column_4,BB
MLB_37,column_20,MLB_37+column_20,H
MLB_37,column_37,MLB_37+column_37,SO
MLB_37,column_42,MLB_37+column_42,TB
MLB_37,column_44,MLB_37+column_44,X1B
MLB_37,column_45,MLB_37+column_45,X2B
MLB_38,column_0,MLB_38+column_0,AB
MLB_39,column_0,MLB_39+column_0,AB
MLB_4,column_22,MLB_4+column_22,year
MLB_41,column_55,MLB_41+column_55,year
MLB_41,column_19,MLB_41+column_19,HR
MLB_41,column_20,MLB_41+column_20,H
MLB_41,column_36,MLB_41+column_36,SO
MLB_42,column_55,MLB_42+column_55,year
MLB_42,column_20,MLB_42+column_20,H
MLB_42,column_36,MLB_42+column_36,SO
MLB_42,column_41,MLB_42+column_41,X1B
MLB_43,column_55,MLB_43+column_55,year
MLB_43,column_36,MLB_43+column_36,SO
MLB_43,column_41,MLB_43+column_41,X1B
MLB_44,column_41,MLB_44+column_41,X1B
MLB_45,column_4,MLB_45+column_4,BB
MLB_45,column_9,MLB_45+column_9,CS
MLB_45,column_20,MLB_45+column_20,HBP
MLB_46,column_4,MLB_46+column_4,BB
MLB_46,column_9,MLB_46+column_9,CS
MLB_46,column_20,MLB_46+column_20,HBP
MLB_46,column_34,MLB_46+column_34,R
MLB_46,column_36,MLB_46+column_36,SB
MLB_47,column_9,MLB_47+column_9,CS
MLB_47,column_36,MLB_47+column_36,SB
MLB_48,column_4,MLB_48+column_4,BB
MLB_48,column_20,MLB_48+column_20,HBP
MLB_48,column_34,MLB_48+column_34,R
MLB_49,column_59,MLB_49+column_59,year
MLB_49,column_20,MLB_49+column_20,HR
MLB_49,column_33,MLB_49+column_33,SH
MLB_49,column_37,MLB_49+column_37,SO
MLB_49,column_48,MLB_49+column_48,X3B
MLB_5,column_27,MLB_5+column_27,year
MLB_50,column_59,MLB_50+column_59,year
MLB_50,column_20,MLB_50+column_20,HR
MLB_50,column_37,MLB_50+column_37,SO
MLB_50,column_46,MLB_50+column_46,X3B
MLB_50,column_48,MLB_50+column_48,X3B
MLB_51,column_46,MLB_51+column_46,X3B
MLB_51,column_48,MLB_51+column_48,X3B
MLB_52,column_15,MLB_52+column_15,year
MLB_54,column_37,MLB_54+column_37,SF
MLB_56,column_37,MLB_56+column_37,SF
MLB_57,column_22,MLB_57+column_22,year
MLB_58,column_10,MLB_58+column_10,CS
MLB_58,column_35,MLB_58+column_35,R
MLB_58,column_37,MLB_58+column_37,SB
MLB_58,column_38,MLB_58+column_38,SF
MLB_59,column_21,MLB_59+column_21,HBP
MLB_59,column_22,MLB_59+column_22,HR
MLB_59,column_35,MLB_59+column_35,R
MLB_59,column_37,MLB_59+column_37,SB
MLB_59,column_38,MLB_59+column_38,SF
MLB_60,column_10,MLB_60+column_10,CS
MLB_60,column_20,MLB_60+column_20,GIDP
MLB_60,column_21,MLB_60+column_21,HBP
MLB_60,column_22,MLB_60+column_22,HR
MLB_60,column_35,MLB_60+column_35,R
MLB_60,column_38,MLB_60+column_38,SF
MLB_61,column_20,MLB_61+column_20,GIDP
MLB_61,column_38,MLB_61+column_38,SF
MLB_62,column_10,MLB_62+column_10,CS
MLB_62,column_20,MLB_62+column_20,GIDP
MLB_62,column_22,MLB_62+column_22,HR
MLB_62,column_35,MLB_62+column_35,R
MLB_62,column_37,MLB_62+column_37,SB
MLB_63,column_19,MLB_63+column_19,CS
MLB_64,column_19,MLB_64+column_19,CS
MLB_65,column_9,MLB_65+column_9,CS
MLB_65,column_19,MLB_65+column_19,CS
MLB_65,column_34,MLB_65+column_34,R
MLB_66,column_29,MLB_66+column_29,year
MLB_7,column_8,MLB_7+column_8,GIDP
MLB_7,column_24,MLB_7+column_24,X1B
MLB_7,column_25,MLB_7+column_25,X2B
MLB_8,column_37,MLB_8+column_37,year
MLB_8,column_0,MLB_8+column_0,AB
MLB_8,column_8,MLB_8+column_8,GIDP
MLB_8,column_10,MLB_8+column_10,SO
MLB_9,column_37,MLB_9+column_37,year
MLB_9,column_0,MLB_9+column_0,AB
MLB_9,column_10,MLB_9+column_10,SO
MLB_9,column_24,MLB_9+column_24,X1B
YaleLanguages_4,column_0,YaleLanguages_4+column_0,year
Rentabilidad_2,column_52,Rentabilidad_2+column_52,latitude
Rentabilidad_2,column_55,Rentabilidad_2+column_55,longitude
Rentabilidad_3,column_53,Rentabilidad_3+column_53,latitude
Rentabilidad_3,column_57,Rentabilidad_3+column_57,longitude
Rentabilidad_4,column_57,Rentabilidad_4+column_57,longitude
Rentabilidad_5,column_53,Rentabilidad_5+column_53,latitude
Rentabilidad_6,column_53,Rentabilidad_6+column_53,latitude
Rentabilidad_6,column_57,Rentabilidad_6+column_57,longitude
Rentabilidad_7,column_53,Rentabilidad_7+column_53,latitude
Rentabilidad_7,column_57,Rentabilidad_7+column_57,longitude
